# string-xref names: 0x<rva>|<qualified name>|tier|votes|<mangled>
0x0009E2F0|BGSDecalManager::UpdateSimpleDecals|T1|2|?UpdateSimpleDecals@BGSDecalManager@@QAAXXZ
0x0009E9A1|BGSDecalManager::IssueDecalOcclusionQuery|T2|3|?IssueDecalOcclusionQuery@BGSDecalManager@@QAAXPAVBSTempEffectSimpleDecal@@@Z
0x0009F3C0|BGSDecalManager::AddDecal|T2|1|?AddDecal@BGSDecalManager@@QAAXAAVDECAL_CREATION_DATA@@W4DECAL_TYPE@1@_N@Z
0x0009FB50|BGSDecalManager::AddGeometryDecalRecurse|T2|3|?AddGeometryDecalRecurse@BGSDecalManager@@AAA_NAAVDECAL_CREATION_DATA@@@Z
0x000A0330|BGSDecalManager::AddProjectedDecalRecurse|T2|4|?AddProjectedDecalRecurse@BGSDecalManager@@AAA_NAAVDECAL_CREATION_DATA@@@Z
0x000A34D8|BGSPrimitivePlane::Build|T2|1|?Build@BGSPrimitivePlane@@UAAXXZ
0x000A5B1D|BGSPrimitiveSphere::Build|T1|2|?Build@BGSPrimitiveSphere@@UAAXXZ
0x000A61B4|TESRace::KillEGTData|T2|1|?KillEGTData@TESRace@@QAAXXZ
0x000A6370|BGSSceneInfo::CollectSceneDataRecursive|T2|1|?CollectSceneDataRecursive@BGSSceneInfo@@QAAXPAVNiAVObject@@PAUSCENE_INFO_DATA_STRUCT@@_N0@Z
0x000A7240|BGSSceneInfo::BuildMNumberString|T2|1|?BuildMNumberString@BGSSceneInfo@@SAXMAAV?$BSStringT@D@@_N@Z
0x000A8E81|bhkBlendController::MoveHead|T2|1|?MoveHead@bhkBlendController@@IAAPAVNiNode@@PAVbhkBlendCollisionObject@@@Z
0x000A97E0|BipedAnim::RemoveBipedWeapon|T2|1|?RemoveBipedWeapon@BipedAnim@@QAAXXZ
0x000A98B0|BipedAnim::AttachBipedWeapon|T2|1|?AttachBipedWeapon@BipedAnim@@QAAXPAVTESObjectWEAP@@E@Z
0x000AADE1|BipedAnim::AttachHelmet|T2|1|?AttachHelmet@BipedAnim@@QAAXPAVBSFaceGenModel@@PAVNiNode@@W4BIPED_OBJECT@@@Z
0x000AAE30|BipedAnim::LoadBipedParts|T2|1|?LoadBipedParts@BipedAnim@@QAAX_N@Z
0x000AB400|BipedAnim::ApplySkinnedObjects|T2|1|?ApplySkinnedObjects@BipedAnim@@IAAPAVNiAVObject@@PAVNiNode@@W4BIPED_OBJECT@@_N2PAVBSFaceGenModel@@@Z
0x000ABA6F|BipedAnim::AttachSkinnedObject|T2|1|?AttachSkinnedObject@BipedAnim@@IAAPAVNiAVObject@@PAVNiNode@@0W4BIPED_OBJECT@@_N2PAVBSFaceGenModel@@@Z
0x000ABD30|HighProcess::PrintCurrentHeadTrackTarget|T2|1|?PrintCurrentHeadTrackTarget@HighProcess@@QAAXXZ
0x000AC559|BipedAnim::AttachToParent|T2|4|?AttachToParent@BipedAnim@@SAXPAVNiNode@@00PAV1@W4BIPED_OBJECT@@PAVBSFaceGenModel@@@Z
0x000AC884|BipedAnim::LoadFaceGenModel|T2|1|?LoadFaceGenModel@BipedAnim@@QAAPAVBSFaceGenModel@@W4BIPED_OBJECT@@@Z
0x000ACCC3|TESObjectREFR::AttachWeapon|T2|1|?AttachWeapon@TESObjectREFR@@QAAXPAVTESObjectWEAP@@@Z
0x000AD1B0|BipedAnim::LoadAndAttachAddOn|T2|1|?LoadAndAttachAddOn@BipedAnim@@SAPAVNiAVObject@@PAVTESForm@@PAVTESModel@@W4BIPED_OBJECT@@PAVTESObjectREFR@@PAV2@@Z
0x000AD4A0|BipedAnim::GetSkinBipedObject|T2|1|?GetSkinBipedObject@BipedAnim@@SA?AW4BIPED_OBJECT@@PAVNiAVObject@@PAVBSShaderPPLightingProperty@@@Z
0x000ADA87|BipedAnim::Get1stPersonModelFileName|T2|2|?Get1stPersonModelFileName@BipedAnim@@IAA_NPAVTESModel@@PAD@Z
0x000AEAAB|BSClonePools::MakeClones|T2|1|?MakeClones@BSClonePools@@QAAXPAVNiAVObject@@I@Z
0x000B3E60|TESObjectREFR::CullChildMarkers|T2|1|?CullChildMarkers@TESObjectREFR@@QAAX_N@Z
0x000B4880|TESObjectREFR::SaveHavokDataForCollisionObjectOld|T2|1|?SaveHavokDataForCollisionObjectOld@TESObjectREFR@@SAXPAVbhkNiCollisionObject@@AAUObjectRecData@bhkWorldNS@@@Z
0x000B5980|TESNPC::Clone3D|T2|1|?Clone3D@TESNPC@@UAAPAVNiAVObject@@PAVTESObjectREFR@@@Z
0x000B6360|TESNPC::UpdateFaceEars|T2|1|?UpdateFaceEars@TESNPC@@QAAXXZ
0x000B6810|TESObjectREFR::GetFaceNodeSkinned|T2|1|?GetFaceNodeSkinned@TESObjectREFR@@UAAPAVBSFaceGenNiNode@@PAVNiNode@@@Z
0x000B6980|FixedStrings::InitSDM|T3|3|?InitSDM@FixedStrings@@SAXXZ
0x000B8940|GridCellArray::RecreateCanopyShadowMaskTexture|T2|1|?RecreateCanopyShadowMaskTexture@GridCellArray@@QAAXXZ
0x000B8F7A|GridCellArray::Set|T2|1|?Set@GridCellArray@@QAAXIIPAUGridCell@@@Z
0x000BC749|InventoryChanges::GetSaveSize|T1|2|?GetSaveSize@InventoryChanges@@QAAGXZ
0x000BC8F0|InventoryChanges::SaveGame|T2|3|?SaveGame@InventoryChanges@@QAAXXZ
0x000BD2DB|InventoryChanges::InventoryChanges|T2|1|??0InventoryChanges@@QAA@PAVTESObjectREFR@@@Z
0x000BD570|InventoryChanges::AddChangeItem|T2|1|?AddChangeItem@InventoryChanges@@QAAXPAVItemChange@@_N@Z
0x000BD880|InventoryChanges::AddItem|T2|1|?AddItem@InventoryChanges@@QAAXPAVTESBoundObject@@PAVExtraDataList@@H@Z
0x000BE060|InventoryChanges::AddItem|T2|1|?AddItem@InventoryChanges@@QAAXPAVTESObjectREFR@@H_N1@Z
0x000BF5B0|InventoryChanges::AddWorn|T2|1|?AddWorn@InventoryChanges@@QAAXPAVTESBoundObject@@HPAVActor@@PAVExtraDataList@@_N3@Z
0x000BFD80|InventoryChanges::CreateCopyofList|T2|1|?CreateCopyofList@InventoryChanges@@QAAXPAV1@PAVTESObjectREFR@@_N@Z
0x000C0BD0|InventoryChanges::CreateExtraDataList|T2|1|?CreateExtraDataList@InventoryChanges@@QAAXPAVTESBoundObject@@HPAVActor@@PAVExtraDataList@@PAVItemChange@@@Z
0x000C13EE|InventoryChanges::GetBestAmmo|T2|1|?GetBestAmmo@InventoryChanges@@QAAPAVItemChange@@PAVTESActorBase@@_N@Z
0x000C1A31|InventoryChanges::GetBestArmor|T2|1|?GetBestArmor@InventoryChanges@@QAAPAVItemChange@@PAVTESActorBase@@W4BIPED_OBJECT@@_N@Z
0x000C4F9E|InventoryChanges::GetBestClothing|T2|1|?GetBestClothing@InventoryChanges@@QAAPAVItemChange@@PAVTESActorBase@@W4BIPED_OBJECT@@_N@Z
0x000C54ED|InventoryChanges::GetBestFood|T2|1|?GetBestFood@InventoryChanges@@QAAPAVItemChange@@XZ
0x000C62FD|InventoryChanges::GetBestLight|T2|1|?GetBestLight@InventoryChanges@@QAAPAVItemChange@@PAVTESActorBase@@_N@Z
0x000C6D40|InventoryChanges::GetBestWeapon|T2|1|?GetBestWeapon@InventoryChanges@@QAAPAVItemChange@@PAVTESActorBase@@AAMW4COMBAT_WEAPON_TYPE@@_N@Z
0x000C7541|InventoryChanges::GetHotKeyItem|T2|1|?GetHotKeyItem@InventoryChanges@@QAAPAVItemChange@@H@Z
0x000C8262|InventoryChanges::GetInventoryChanges|T2|1|?GetInventoryChanges@InventoryChanges@@SAPAV1@PAVTESObjectREFR@@@Z
0x000C8368|InventoryChanges::GetItembyIndex|T2|1|?GetItembyIndex@InventoryChanges@@QAAPAVItemChange@@H@Z
0x000C9233|InventoryChanges::GetWornItem|T2|1|?GetWornItem@InventoryChanges@@QAAPAVItemChange@@W4BIPED_OBJECT@@_N@Z
0x000C9941|ItemChange::GetStatusIcon|T2|1|?GetStatusIcon@ItemChange@@QAAPBDH@Z
0x000CCFC5|InventoryChanges::RemoveStolenItems|T2|3|?RemoveStolenItems@InventoryChanges@@QAAXPAVTESObjectREFR@@0PAVTESForm@@@Z
0x000CD4F1|InventoryChanges::RemoveAllItems|T1|3|?RemoveAllItems@InventoryChanges@@QAAMPAVTESObjectREFR@@0_N111HPAVBGSListForm@@@Z
0x000CD9C0|Script::RemoveItemFunction|T1|3|?RemoveItemFunction@Script@@SA_NPBUSCRIPT_PARAMETER@@PBDPAVTESObjectREFR@@2PAV1@PAVScriptLocals@@AANAAI@Z
0x000D0505|InventoryChanges::RunScripts|T2|1|?RunScripts@InventoryChanges@@QAA_NPAVTESObjectREFR@@@Z
0x000D0729|InventoryChanges::SetHotKeyItem|T2|1|?SetHotKeyItem@InventoryChanges@@QAAXPAVItemChange@@PAVExtraDataList@@H@Z
0x000D1B41|ItemChange::GetSaveSize|T1|2|?GetSaveSize@ItemChange@@QAAGXZ
0x000D1D5D|ItemChange::SaveGame|T1|4|?SaveGame@ItemChange@@QAAXXZ
0x000D1E89|InventoryChanges::LoadGame|T2|3|?LoadGame@InventoryChanges@@QAAXXZ
0x000D2107|ItemChange::LoadGame|T2|5|?LoadGame@ItemChange@@QAAXXZ
0x000D3EC8|MiscStatManager::ModVal|T2|1|?ModVal@MiscStatManager@@SAXW4MiscStatID@1@H@Z
0x000D3F37|MiscStatManager::GetIDByName|T2|1|?GetIDByName@MiscStatManager@@SA?AW4MiscStatID@1@PBD@Z
0x000D4A25|D3DXShader::Compiler::ScanForMultipleLineNumbers|T2|1|?ScanForMultipleLineNumbers@Compiler@D3DXShader@@QAAIPAVCNode@2@@Z
0x000D8168|RagDollData::CreateRagDollBoneArray|T2|1|?CreateRagDollBoneArray@RagDollData@@IAAXPAVTESObjectREFR@@@Z
0x000D8560|Renderer::Kill|T2|1|?Kill@Renderer@@SAX_N@Z
0x000D8FA0|Renderer::Init|T2|1|?Init@Renderer@@SAPAVNiXenonRenderer@@PAUHWND__@@PAUHINSTANCE__@@@Z
0x000DA650|Main::CreateMenuRootNode|T2|1|?CreateMenuRootNode@Main@@SAXXZ
0x000DA95A|Main::CreateMenuRootNode3D|T2|1|?CreateMenuRootNode3D@Main@@SAXXZ
0x000DFD5F|TESWaterSystem::CreateQuadShape|T2|1|?CreateQuadShape@TESWaterSystem@@QAAPAVNiTriShape@@PAVNiTriShapeData@@@Z
0x000E0B43|TESWaterSystem::UpdatePlaceableWater|T2|1|?UpdatePlaceableWater@TESWaterSystem@@QAAXPAVNiCamera@@_N@Z
0x000E13CE|TESWaterSystem::UpdateLODWater|T2|1|?UpdateLODWater@TESWaterSystem@@QAAXPAVNiCamera@@_N@Z
0x000E56C0|TESWaterSystem::InitializeGreyTexture|T2|1|?InitializeGreyTexture@TESWaterSystem@@AAAPAVBSRenderedTexture@@XZ
0x000E5808|TESWaterSystem::MTRenderSelectiveDepthTexture|T2|1|?MTRenderSelectiveDepthTexture@TESWaterSystem@@AAAXPAUPlaceableWaterGroup@@G@Z
0x000E5DC8|TESWaterSystem::CreateQuadData|T2|1|?CreateQuadData@TESWaterSystem@@QAAPAVNiTriShapeData@@MMII_N0@Z
0x000E7F5B|TESWaterSystem::MTRenderSelectiveReflectionTexture|T2|1|?MTRenderSelectiveReflectionTexture@TESWaterSystem@@AAAXPAUPlaceableWaterGroup@@@Z
0x000E8C55|TESWaterSystem::MTRenderSkyReflectionTexture|T2|1|?MTRenderSkyReflectionTexture@TESWaterSystem@@AAAXXZ
0x000E9137|TESWaterSystem::MTRenderWorldReflectionTexture|T2|1|?MTRenderWorldReflectionTexture@TESWaterSystem@@AAAXXZ
0x000E926B|TESWaterSystem::MTSetupSelectiveDepthTexture|T2|1|?MTSetupSelectiveDepthTexture@TESWaterSystem@@AAAXPAVNiCamera@@PAUPlaceableWaterGroup@@@Z
0x000E9581|TESWaterSystem::MTSetupSelectiveReflectionTexture|T2|1|?MTSetupSelectiveReflectionTexture@TESWaterSystem@@AAAXPAVNiCamera@@PAUPlaceableWaterGroup@@_N@Z
0x000E9C10|TESWaterSystem::MTSetupSkyReflectionTexture|T2|1|?MTSetupSkyReflectionTexture@TESWaterSystem@@AAAXPAVNiCamera@@@Z
0x000E9F45|TESWaterSystem::MTSetupWorldReflectionTexture|T2|1|?MTSetupWorldReflectionTexture@TESWaterSystem@@AAAXPAVNiCamera@@@Z
0x000EA860|TESWaterSystem::UpdateWaterNoise|T2|1|?UpdateWaterNoise@TESWaterSystem@@QAAXPAUPlaceableWaterGroup@@@Z
0x000EB2CD|TESWaterSystem::UpdateWaterSystem|T2|1|?UpdateWaterSystem@TESWaterSystem@@QAAXPAVNiCamera@@PAVNiNode@@@Z
0x000ED110|BSAnimGroupSequence::PlaySounds|T1|2|?PlaySounds@BSAnimGroupSequence@@SA_NPAVNiControllerSequence@@PAVTESObjectREFR@@@Z
0x000EDA30|BSAnimGroupSequence::GetPriority|T2|1|?GetPriority@BSAnimGroupSequence@@QAAEPBDPAI@Z
0x000EFA50|TESRegionDataGrass::LoadRegionDataGrass|T2|1|?LoadRegionDataGrass@TESRegionDataGrass@@UAA_NPAVTESFile@@@Z
0x000F1161|TESRegionDataLandscape::GetDefaultFullMaskTextureProp|T2|1|?GetDefaultFullMaskTextureProp@TESRegionDataLandscape@@SAPAVNiTexturingProperty@@XZ
0x000F29C0|TESRegionDataSound::LoadRegionDataSound|T2|1|?LoadRegionDataSound@TESRegionDataSound@@UAA_NPAVTESFile@@@Z
0x000F32B0|TESRegionDataWeather::LoadRegionDataWeather|T2|1|?LoadRegionDataWeather@TESRegionDataWeather@@UAAXPAVTESFile@@PAVTESRegion@@@Z
0x000F38E0|TESRegionGrassObject::TESRegionGrassObject|T2|2|??0TESRegionGrassObject@@QAA@PAUREGION_GRASS_OBJECT_FILE_DATA@0@@Z
0x000F6850|GameSettingCollection::GetViewerStrings|T2|1|?GetViewerStrings@GameSettingCollection@@UAAIPAV?$NiTPrimitiveArray@PAD@@@Z
0x000F6D3E|BGSAddonNode::InitItem|T2|1|?InitItem@BGSAddonNode@@UAAXXZ
0x000F7740|BGSConstructibleObject::InitItem|T2|1|?InitItem@BGSConstructibleObject@@UAAXXZ
0x000F81E0|BGSDebris::Load|T1|2|?Load@BGSDebris@@UAA_NPAVTESFile@@@Z
0x000F9041|BGSExplosion::InitItem|T2|1|?InitItem@BGSExplosion@@UAAXXZ
0x000FD420|BGSTalkingActivator::GetRadioStationsInRangeOfRef|T2|1|?GetRadioStationsInRangeOfRef@BGSTalkingActivator@@SAXPAVTESObjectREFR@@PAV?$BSSimpleList@PAVTESObjectREFR@@@@PAV?$BSSimpleList@M@@@Z
0x000FDED1|BGSTerminal::InitItem|T2|1|?InitItem@BGSTerminal@@UAAXXZ
0x000FF518|BGSTerminal::Activate|T1|2|?Activate@BGSTerminal@@UAA_NPAVTESObjectREFR@@0_NPAVTESBoundObject@@H@Z
0x00100CB0|TESAmmo::InitItem|T1|3|?InitItem@TESAmmo@@UAAXXZ
0x00101990|TESAmmo::Clone3D|T2|1|?Clone3D@TESAmmo@@UAAPAVNiAVObject@@PAVTESObjectREFR@@_N@Z
0x00105C00|TESEffectShader::StartTextureShader|T2|1|?StartTextureShader@TESEffectShader@@QAAXPAVNiAVObject@@PAVTextureEffectData@BSShaderPPLightingProperty@@@Z
0x00106D84|TESFlora::Activate|T2|1|?Activate@TESFlora@@UAA_NPAVTESObjectREFR@@0_NPAVTESBoundObject@@H@Z
0x00107474|TESFurniture::VerifyMarkers|T1|2|?VerifyMarkers@TESFurniture@@QAAXXZ
0x0010AC27|TESObjectLIGH::InitItem|T2|1|?InitItem@TESObjectLIGH@@UAAXXZ
0x0010BAA0|TESObjectLIGH::GenDynamic|T2|1|?GenDynamic@TESObjectLIGH@@QAAPAVNiLight@@PAVTESObjectREFR@@PAVNiAVObject@@_N@Z
0x0010D1D0|TESBoundObject::Clone3D|T2|1|?Clone3D@TESBoundObject@@UAAPAVNiAVObject@@PAVTESObjectREFR@@_N@Z
0x0010DB2A|TESObject::IsMarker|T2|1|?IsMarker@TESObject@@UAA_NXZ
0x0010E9F0|TESObjectACTI::InitItem|T2|1|?InitItem@TESObjectACTI@@UAAXXZ
0x00110080|TESObjectARMA::InitItem|T2|1|?InitItem@TESObjectARMA@@UAAXXZ
0x00110EA0|TESObjectARMO::InitItem|T2|1|?InitItem@TESObjectARMO@@UAAXXZ
0x00113A21|TESObjectCLOT::InitItem|T2|1|?InitItem@TESObjectCLOT@@UAAXXZ
0x00114659|TESObjectCONT::InitItem|T2|1|?InitItem@TESObjectCONT@@UAAXXZ
0x00115942|TESObjectDOOR::InitItem|T2|1|?InitItem@TESObjectDOOR@@UAAXXZ
0x00116580|TESObjectCONT::Activate|T2|2|?Activate@TESObjectCONT@@UAA_NPAVTESObjectREFR@@0_NPAVTESBoundObject@@H@Z
0x00118A8F|TESObjectMISC::InitItem|T2|1|?InitItem@TESObjectMISC@@UAAXXZ
0x001195E0|TESObjectSTAT::InitItem|T2|1|?InitItem@TESObjectSTAT@@UAAXXZ
0x0011CBA0|TESObjectWEAP::InitItem|T2|4|?InitItem@TESObjectWEAP@@UAAXXZ
0x0011EFCD|TESObjectWEAP::Load|T2|1|?Load@TESObjectWEAP@@UAA_NPAVTESFile@@@Z
0x00120F71|TESObjectWEAP::GetCombatWeaponType|T2|1|?GetCombatWeaponType@TESObjectWEAP@@QAA?AW4COMBAT_WEAPON_TYPE@@XZ
0x00123B12|TESObjectWEAP::GetFireNodeName|T2|1|?GetFireNodeName@TESObjectWEAP@@QAAPBDXZ
0x00123FAE|BGSEncounterZone::InitItem|T2|1|?InitItem@BGSEncounterZone@@UAAXXZ
0x0012456B|BGSEncounterZone::CreateNoZone|T2|1|?CreateNoZone@BGSEncounterZone@@SAXXZ
0x00124E5D|BGSLoadedReferenceCollection::AddReference|T2|1|?AddReference@BGSLoadedReferenceCollection@@QAAXPAVTESObjectREFR@@@Z
0x00124F82|BGSLoadedReferenceCollection::Create|T2|1|?Create@BGSLoadedReferenceCollection@@SAXXZ
0x00126A50|>::LockFreeMapInterface::SetAt|T2|1|?SetAt@LockFreeMapInterface@?$LockFreeMap@PAVBSFileEntry@@V?$NiPointer@VQueuedTexture@@@@@@QAA_NIPAVBSFileEntry@@ABV?$NiPointer@VQueuedTexture@@@@_N@Z
0x00126EB0|>::LockFreeMapInterface::SetAt|T2|1|?SetAt@LockFreeMapInterface@?$LockFreeMap@PAVMobileObject@@V?$NiPointer@VLipTask@@@@@@QAA_NIPAVMobileObject@@ABV?$NiPointer@VLipTask@@@@_N@Z
0x00127F90|ImageSpaceModifierInstanceForm::PrintInfo|T2|2|?PrintInfo@ImageSpaceModifierInstanceForm@@UAAXPAD@Z
0x001282D0|ImageSpaceModifierInstanceDOF::PrintInfo|T2|1|?PrintInfo@ImageSpaceModifierInstanceDOF@@UAAXPAD@Z
0x001285A0|ImageSpaceModifierInstanceRB::PrintInfo|T2|1|?PrintInfo@ImageSpaceModifierInstanceRB@@UAAXPAD@Z
0x0012898C|ImageSpaceModifierInstanceDRB::PrintInfo|T2|1|?PrintInfo@ImageSpaceModifierInstanceDRB@@UAAXPAD@Z
0x00128E10|TESClimate::Load|T2|1|?Load@TESClimate@@UAA_NPAVTESFile@@@Z
0x001292A0|TESClimate::MakeDefault|T1|4|?MakeDefault@TESClimate@@QAAXXZ
0x0012B543|TESImageSpaceModifier::InitItem|T1|2|?InitItem@TESImageSpaceModifier@@UAAXXZ
0x00131490|TESObjectLAND::ReplaceAdditionalGeometryData|T2|1|?ReplaceAdditionalGeometryData@TESObjectLAND@@QAAXPAVNiTriStrips@@PAVNiXenonShaderDeclaration@@@Z
0x00131A3E|TESObjectLAND::InitializeStatics|T2|1|?InitializeStatics@TESObjectLAND@@SAXXZ
0x00132BBF|TESObjectLAND::Save|T2|1|?Save@TESObjectLAND@@UAAXXZ
0x00133A74|TESObjectLAND::Load|T2|3|?Load@TESObjectLAND@@UAA_NPAVTESFile@@@Z
0x00133F13|TESObjectLAND::LoadVerticesIntoArrays|T2|3|?LoadVerticesIntoArrays@TESObjectLAND@@QAA_NXZ
0x00135562|TESObjectLAND::MakeLandTriStrips|T2|1|?MakeLandTriStrips@TESObjectLAND@@IAAPAVNiTriStrips@@E@Z
0x00137B10|TESObjectLAND::SetLandNormal|T2|1|?SetLandNormal@TESObjectLAND@@QAAXHHABVNiPoint3@@@Z
0x0013F390|TESLandTexture::InitItem|T2|1|?InitItem@TESLandTexture@@UAAXXZ
0x0013FB7A|TESObjectCELL::CellRefLockEnter|T2|1|?CellRefLockEnter@TESObjectCELL@@IAAXXZ
0x00140FE0|TESObjectCELL::InitItem|T2|1|?InitItem@TESObjectCELL@@UAAXXZ
0x00143D31|TESObjectCELL::InitHavok|T2|1|?InitHavok@TESObjectCELL@@QAAXXZ
0x00145030|TESObjectCELL::Load3D|T2|1|?Load3D@TESObjectCELL@@QAAPAVNiNode@@XZ
0x001458C2|TESObjectCELL::CreateCanopyShadowMaskForCell|T2|1|?CreateCanopyShadowMaskForCell@TESObjectCELL@@SAHPAV1@AAPAVNiRenderedTexture@@AAPAU_D3DLOCKED_RECT@@@Z
0x0014A4D1|TESObjectCELL::CalcRefCenterPoint|T2|1|?CalcRefCenterPoint@TESObjectCELL@@QAAXAAVNiPoint3@@@Z
0x0014AA60|TESObjectCELL::AssignPersistentRefsToCellsInWorld|T2|1|?AssignPersistentRefsToCellsInWorld@TESObjectCELL@@QAAXPAVTESWorldSpace@@@Z
0x0014C8C0|TESObjectCELL::Load|T2|1|?Load@TESObjectCELL@@UAA_NPAVTESFile@@@Z
0x0014EC0B|TESObjectCELL::LoadTempDataFromFile|T2|1|?LoadTempDataFromFile@TESObjectCELL@@QAA_NPAVTESFile@@@Z
0x0014F8D7|TESObjectCELL::GetFormDetailedString|T2|1|?GetFormDetailedString@TESObjectCELL@@UAAXAAV?$BSStringT@D@@@Z
0x00150A29|TESObjectCELL::MoveExteriorWorld|T2|1|?MoveExteriorWorld@TESObjectCELL@@KAXAAVNiPoint3@@@Z
0x00150F60|TESObjectCELL::PlaceCanopyShadow|T2|1|?PlaceCanopyShadow@TESObjectCELL@@QAAXVNiPoint3@@IM@Z
0x00151256|TESObjectCELL::Save|T2|1|?Save@TESObjectCELL@@UAAXXZ
0x00151680|TESObjectCELL::SavesBefore|T2|1|?SavesBefore@TESObjectCELL@@UAA_NPAUFORM@@@Z
0x00152218|TESObjectCELL::SetupMopp|T2|1|?SetupMopp@TESObjectCELL@@QAAXXZ
0x001526D0|TESObjectCELL::TakeLocalMapPicture|T2|1|?TakeLocalMapPicture@TESObjectCELL@@IAAXPAVNiCamera@@AAV?$NiPointer@VBSRenderedTexture@@@@@Z
0x00152DA0|TESObjectCELL::GetSaveSize|T1|2|?GetSaveSize@TESObjectCELL@@UAAGI@Z
0x00152F36|TESObjectCELL::UnLoadAllTempData|T2|1|?UnLoadAllTempData@TESObjectCELL@@QAAXXZ
0x00153189|TESObjectCELL::LoadGame|T2|3|?LoadGame@TESObjectCELL@@UAAXII@Z
0x00153440|TESObjectCELL::UpdateManagedNodes|T2|1|?UpdateManagedNodes@TESObjectCELL@@QAAXM_N@Z
0x001534F0|TESObjectCELL::GetMultiBoundNode|T2|1|?GetMultiBoundNode@TESObjectCELL@@QAAPAVBSMultiBoundNode@@PAVTESObjectREFR@@@Z
0x00153540|TESObjectCELL::RenderTestCell|T2|1|?RenderTestCell@TESObjectCELL@@SAXPAV1@PAURENDER_TEST_DATA@1@_N@Z
0x001559D0|TESObjectCELL::ClearLocationMarkers|T2|1|?ClearLocationMarkers@TESObjectCELL@@QAAXXZ
0x00156850|TESObjectCELL::SaveRenderFailureData|T2|3|?SaveRenderFailureData@TESObjectCELL@@SAXPAURENDER_FAILURE_DATA@1@@Z
0x00159940|TESObjectREFR::Load|T2|1|?Load@TESObjectREFR@@UAA_NPAVTESFile@@@Z
0x0015B6E1|TESObjectREFR::GetFormDetailedString|T2|3|?GetFormDetailedString@TESObjectREFR@@UAAXAAV?$BSStringT@D@@@Z
0x0015B8F8|TESObjectREFR::InitItem|T2|2|?InitItem@TESObjectREFR@@UAAXXZ
0x0015C8FD|TESObjectREFR::GetSaveSize|T1|2|?GetSaveSize@TESObjectREFR@@UAAGI@Z
0x0015C939|TESObjectREFR::SetLocationOnReferenceY|T2|1|?SetLocationOnReferenceY@TESObjectREFR@@QAAXM@Z
0x0015CD05|TESObjectREFR::SaveGame|T1|4|?SaveGame@TESObjectREFR@@UAAXI@Z
0x0015CD1A|TESObjectREFR::SetLocationOnReferenceZ|T2|1|?SetLocationOnReferenceZ@TESObjectREFR@@QAAXM@Z
0x0015CD6B|TESObjectREFR::SetLocationOnReference|T2|1|?SetLocationOnReference@TESObjectREFR@@QAAXABVNiPoint3@@@Z
0x0015D230|TESObjectREFR::LoadGame|T2|5|?LoadGame@TESObjectREFR@@UAAXII@Z
0x0015E710|TESObjectREFR::LoadHavokData|T1|4|?LoadHavokData@TESObjectREFR@@QAAXG@Z
0x0015EB1A|TESObjectREFR::GetCollisionObjectSize|T2|1|?GetCollisionObjectSize@TESObjectREFR@@SAXPAVbhkNiCollisionObject@@AAUObjectRecData@bhkWorldNS@@@Z
0x0015EFAC|ArrowProjectile::Load3D|T2|1|?Load3D@ArrowProjectile@@UAAPAVNiAVObject@@_N@Z
0x0015FA43|TESObjectREFR::LoadHavokData|T2|1|?LoadHavokData@TESObjectREFR@@QAAXPAVBGSLoadFormBuffer@@@Z
0x0015FBCF|TESObjectREFR::LoadHavokDataForCollisionObjectOld|T2|1|?LoadHavokDataForCollisionObjectOld@TESObjectREFR@@SAXPAVbhkNiCollisionObject@@AAUObjectRecData@bhkWorldNS@@@Z
0x001610F0|TESObjectREFR::LoadHavokDataPreVersion81|T2|1|?LoadHavokDataPreVersion81@TESObjectREFR@@QAAXG@Z
0x001617C0|TESObjectREFR::LoadAnimation|T2|1|?LoadAnimation@TESObjectREFR@@QAAXPAVBGSLoadFormBuffer@@@Z
0x00161800|BGSOpenCloseForm::SetOpenState|T2|1|?SetOpenState@BGSOpenCloseForm@@SA_NPAVTESObjectREFR@@_N1@Z
0x001625EB|TESObjectREFR::SetLocationOnReferenceX|T2|1|?SetLocationOnReferenceX@TESObjectREFR@@QAAXM@Z
0x00163781|TESObjectREFR::SetStartingPosition|T2|1|?SetStartingPosition@TESObjectREFR@@UAAXVNiPoint3@@@Z
0x00163B8B|MagicItem::Unload|T2|1|?Unload@MagicItem@@QAAX_N@Z
0x00164335|TESObjectREFR::InitAnimation|T2|2|?InitAnimation@TESObjectREFR@@QAAXXZ
0x00165050|TESObjectREFR::BuildKFFileList|T2|3|?BuildKFFileList@TESObjectREFR@@QAAPAV?$BSSimpleList@PBD@@W4ANIM_GROUP_WEAPON_ENUM@@@Z
0x001675E1|TESObjectREFR::CheckUsesExternalEmittance|T2|1|?CheckUsesExternalEmittance@TESObjectREFR@@QAA_NXZ
0x00167D20|TESObjectREFR::DrawRefLink|T2|1|?DrawRefLink@TESObjectREFR@@QAAX_N@Z
0x00168150|TESObjectREFR::DrawActivateRefLink|T2|1|?DrawActivateRefLink@TESObjectREFR@@QAAX_N@Z
0x0016AF00|TESObjectREFR::InitHavokForPlaceableWater|T2|1|?InitHavokForPlaceableWater@TESObjectREFR@@QAAXXZ
0x0016E450|TESObjectREFR::Set3D|T2|1|?Set3D@TESObjectREFR@@UAAXPAVNiAVObject@@_N@Z
0x0016F44A|Actor::InitLightingPropertyPtr|T2|1|?InitLightingPropertyPtr@Actor@@QAAXPAVNiAVObject@@@Z
