# iterative call-graph alignment: 0xRVA|qualified_name|votes
0x0052ED60|TESObjectREFR::SetAngleOnReference|1
0x005306D0|DetailedActorPathHandler::CheckGoalReached|1
0x00530C70|MobileObject::InitHavok|1
0x005314AA|TESObjectREFR::GetParentCell|1
0x00531850|MobileObject::GetCurrentAIProcess|1
0x00534250|MobileObject::StopCurrentDialogue|1
0x005344A0|MobileObject::GetCurrentPackage|3
0x00536EF0|Actor::QueueReplacementLocomotion|1
0x00537000|ModifierList::ModifierList|2
0x00537030|BSSimpleList<ObjectstoAcquire *>::BSSimpleList<ObjectstoAcquire *>|1
0x005373F0|InterfaceManager::Instance|2
0x0053A740|BGSSaveLoadInitialData::GetInitialDataType|1
0x005500A0|PlayerCharacter::StopVanityMode|1
0x00550A60|PlayerCharacter::GetAnimation|3
0x00550BB0|BSCoreMessage::QInstance|1
0x00551A10|PlayerCharacter::Show1stPerson|1
0x005529D0|ListBox<TESQuest *>::GetHighlightedData|1
0x00553C50|MagicTarget::IsEffectTarget|1
0x0055D450|TESObjectREFR::GetObjectReference|1
0x005604F0|TESFile::GetOffset|1
0x00561280|PlayerCharacter::DestroyMouseSpring|1
0x00562620|PlayerCharacter::GetNumberOfFollowers|1
0x00562720|PlayerCharacter::IsPlayerFollower|1
0x00563CE0|ProcessLists::GetNumberOfActorsInHigh|1
0x00564260|PlayerCharacter::UpdateAutoAimActor|1
0x00567AE0|PlayerCharacter::IsPipboyActive|1
0x00569860|PlayerCharacter::IsImportantConversationRunning|1
0x00569B20|Menu::Menu|1
0x0056AD30|NiTArray<unsigned int,NiTMallocInterface<unsigned int> >::Add|1
0x0056AE90|NiTArray<NiPointer<NiAVObject>,NiTNewInterface<NiPointer<NiAVObject> > >::GetAt|1
0x0056D470|ProcessLists::GetSystemTimeClock|1
0x0056D490|ProcessLists::GetSystemTimeClock|1
0x0056E7D0|BSTimer::GetSeconds|1
0x00570810|PackageEventAction::PackageEventAction|1
0x00572600|ExtraDataList::GetOwner|1
0x00573FD0|ActiveEffect::GetEffectSetting|1
0x00574A50|ProcessLists::FinishMagicShaderHitEffect|1
0x00574D90|FORenderedMenu::GetInitialized|6
0x00575AF0|BGSSaveLoadFile::SeekSet|1
0x00575D10|ProcessLists::Update3DAfterResting|2
0x00575E97|ProcessArray::GetSize|1
0x00577540|NiPointer<NiSourceTexture>::NiPointer<NiSourceTexture>|1
0x00579260|NavMesh::GetClosedDoorInfoForTriangle|1
0x00579E20|CombatAction::GetName|4
0x00579F50|CombatWorldState::GetValue|1
0x00579F70|CombatWorldState::GetState|1
0x0057AC30|CombatAction::GetAttackCost|7
0x0057AC90|CombatState::GetCombatWeaponDPS|1
0x0057AD10|CombatActionAttackRanged::CombatActionAttackRanged|1
0x0057ADC0|CombatAction::AddEffect|3
0x0057ADE0|CombatAction::AddExecutionCondition|7
0x0057B0B0|CombatActionAttackRangedExplosive::CombatActionAttackRangedExplosive|1
0x0057B620|CombatActionAttackGrenade::CombatActionAttackGrenade|1
0x0057BBD0|CombatActionMove::CombatActionMove|1
0x0057BC60|CombatAction::AddPossibleEffect|5
0x0057BD00|CombatPlannerData::GetCombatLocationCost|1
0x0057BEB0|CombatActionMove::ChooseLocation|1
0x0057C070|CombatAction::RemovePrecondition|10
0x0057C150|CombatState::GetCombatWeapon|2
0x0057C240|CombatAction::RemoveEffect|3
0x0057C260|CombatAction::RemoveExecutionCondition|5
0x0057CD10|CombatState::SetTargetBlocked|1
0x0057CFC0|CombatState::GetCombatItem|1
0x0057D110|CombatState::GetUsableCombatItem|1
0x0057D9D0|CombatController::CalculateAttackerInfo|1
0x0057F200|CombatController::ForcePlanUpdate|1
0x0057F2F0|ActorMover::DidPathingFail|1
0x0057F390|CombatController::UpdateCurrentWeapon|1
0x0057F3F0|CombatController::UpdateCurrentCombatStyle|1
0x0057F450|CombatState::SetInventoryDirty|1
0x0057FA50|CombatTimer::IsSet|1
0x0057FB60|CombatState::GetSecondaryCoverLocation|1
0x0057FF60|CombatController::DeterminePowerAttackDeltas|1
0x00580070|TESCombatStyle::GetRandomCoverWaitTimer|1
0x005801B0|NiPointer<NiNode>::NiPointer<NiNode>|1
0x00580400|CombatController::GetBackgroundProcedure|1
0x005807D0|CombatController::StartCalmed|1
0x00580830|NiPointer<NiNode>::NiPointer<NiNode>|1
0x00583250|BSReadWriteLock::BSReadWriteLock|1
0x00584230|PathingRequestHide::GetThreatLocation|1
0x005869A0|CombatGroup::RemoveMember|2
0x0058A340|CombatGroup::GetMemberGroupStrategyAssignment|1
0x0058A390|CombatGroup::SetMemberGroupStrategyAssignment|1
0x0058A470|CombatGroup::CheckGroupStrategyChosenTimeStamp|1
0x0058DDD0|MobileObject::GetCurrentAIProcess|1
0x00590890|CombatGroup::GetMemberCount|3
0x00591E80|CombatManager::CreateCombatGroup|1
0x005958B0|CombatPlannerData::CombatPlannerData|1
0x005962D0|NavMeshPtr::GetPtr|1
0x00596DE0|CombatProcedure::GetAttacker|2
0x00596E40|CombatProcedure::ClearMoveMode|1
0x0059E040|PathingRequestOptimalLocation::GetAbsoluteMaxDistance|1
0x005A3910|LoadingMenu::GetFlag|1
0x005A3C50|LoadingMenu::ForceFinish|1
0x005A4A10|BSStringT<char>::BSStringT<char>|1
0x005A7C40|PathingRequest::GetActorHeight|1
0x005A8600|CombatController::CheckCurrentWeapon|1
0x005A8660|CombatWorldStateArray::ClearValues|1
0x005A9350|PlayerCharacter::SetActorBaseValue|1
0x005AA470|CombatWorldStateArray::CombatWorldStateArray|1
0x005AD610|BSFadeNode::QUserData|1
0x005B0BD0|PathingRequest::GetTargetRadius|1
0x005B4440|InterfaceManager::GetTelekinesisREFR|1
0x005B4EC0|TESSaveLoadGame::UseSaveGameBlocks|1
0x005BDF60|HUDMainMenu::ShowMessage|1
0x005C6BA0|Setting::Float|1
0x005CA4C0|CombatProcedure::SetFailed|1
0x005CAAC0|CombatProcedure::SetFailed|1
0x005CAAE0|CombatState::SetTargetFlushed|1
0x005CB440|CombatController::GetCombatState|1
0x005CDAE0|NiPointer<Model>::operator->|1
0x005D3465|CombatController::GetCurrentCombatStyle|1
0x005D6C80|CombatState::UnreserveSecondaryCoverLocation|1
0x005D7C20|CombatState::ReserveSecondaryCoverLocation|1
0x005D7C60|NiAVObject::GetAppCulled|1
0x005DA968|CombatProcedure::GetAttacker|1
0x005DAF80|NiPointer<PathingRequest>::NiPointer<PathingRequest>|1
0x005DD130|ActorMover::GetPreferredMoveModeType|1
0x005DD1C0|ActorMover::FinishMoving|1
0x005E32D0|BSPlayerDistanceCheckController::GetCallback|1
0x005E5480|DetailedActorPathHandler::ResetStaticAvoidance|1
0x005E68C0|DetailedActorPathHandler::ResetActorAvoidance|1
0x005E98D0|TESBoundObject::BOUND_DATA::BOUND_DATA|1
0x005EE020|TESPackage::TESPackage|1
0x005F1830|FleePackage::UpdateAvoidedRefList|1
0x005F2B30|BSSimpleArray<TESObjectREFR *,1024>::BSSimpleArray<TESObjectREFR *,1024>|1
0x005F4060|ActorPackageData::ActorPackageData|1
0x005F7FE0|Actor::EndInterruptPackage|1
0x005F8660|SpectatorPackage::CreateThreatArray|1
0x005FF690|BSStringT<char>::BSStringT<char>|1
0x00600B50|BSStringT<char>::Set|1
0x00600E90|Tile::GetValueQ|1
0x00600F30|Tile::CheckFlags|1
0x006011F0|Tile::GetString|4
0x00601530|Tile::GetMaximumDepth|1
0x00601630|NiExtraData::NiExtraData|1
0x00601750|Tile::TextToTrait|1
0x00603C90|Tile::GetMenu|15
0x00603D40|Tile::GetMenuTile|1
0x00603EB0|Tile::GetChildByID|3
0x006044F0|AutoTileLock::AutoTileLock|2
0x00604500|BSCoreMessage::QInstance|1
0x00604620|Tile::GetValue|1
0x00604640|NiTPointerListBase<NiTPointerAllocator<unsigned int>,AnimatingText *>::GetHead|1
0x006089C0|Tile::GetParentModel|1
0x00609030|Tile::GetMenuByClass|15
0x0060A270|Tile::Value::SetFloat|2
0x0060DE80|IDebugText::IDebugText|1
0x006119D0|NiPointer<NiNode>::operator=|1
0x00611C40|BSSimpleArray<DebugText::sPrintData *,1024>::BSSimpleArray<DebugText::sPrintData *,1024>|1
0x0061C970|BSSimpleArray<BSStringT<char>,1024>::_DestructItems|1
0x0061CA20|BSSimpleArray<BSStringT<char>,1024>::Clear|1
0x0061DB20|Menu::StartFadeIn|1
0x0061E380|BSSimpleArray<BSStringT<char>,1024>::_DeallocateBuffer|1
0x00623010|Controls::Poll|1
0x00623390|Main::GetControls|3
0x00623A50|CreditsMenu::Close|1
0x00624FC0|Main::GetControls|1
0x006253D0|Main::GetControls|2
0x00625920|ListBox<BGSSaveLoadFileEntry *>::NumItems|1
0x00627490|NiQuatTransform::IsTransformInvalid|1
0x00628740|NiPosKey::GenInterp|1
0x00628AB0|NiStream::RegisterLoader|1
0x00629550|BSRangeNode::QMin|1
0x006296C0|NiColorA::operator==|1
0x0062BCF0|NiTransformInterpolator::GetRotData|1
0x0062BEB0|NiStream::RegisterLoader|3
0x0062E620|NiRTTI::GetName|1
0x0062E750|NiPath::GetCurrentWorkingDirectory|1
0x0062F8C0|NiInterpController::NiInterpController|1
0x00630540|NiControllerSequence::SetState|1
0x006305B0|NiFixedString::NiFixedString|1
0x00631500|NiFixedString::NiFixedString|1
0x006315B0|NiPointer<NiTextKeyExtraData>::NiPointer<NiTextKeyExtraData>|1
0x006316A0|NiControllerSequence::GetName|1
0x00631740|NiFixedString::NiFixedString|1
0x00635A80|BSMultiTargetTreadTransfController::AllocateStorage|1
0x00636250|NiInterpController::GetManagerControlled|2
0x00636F10|NiBlendInterpolator::InterpArrayItem::IsEqual|1
0x00638830|NiQuatTransform::IsTransformInvalid|1
0x00638B60|NiQuatTransform::SaveBinary|1
0x00638BB0|NiQuatTransform::LoadBinary|1
0x00638E00|NiSingleInterpController::NiSingleInterpController|1
0x006391C0|NiQuatTransform::operator!=|3
0x006397B0|NiBlendAccumTransformInterpolator::StoreSingleValue|1
0x00639F60|NiBlendInterpolator::GetUpdateTimeForItem|1
0x0063C500|NiGeomMorpherController::GetWeight|1
0x0063CA80|NiKeyBasedInterpolator::GetKeyAt|2
0x0063DDF0|NiPathInterpolator::GetFollow|1
0x0063DE50|NiQuatTransform::MakeInvalid|1
0x0063F930|NiPointer<NiTransformData>::NiPointer<NiTransformData>|1
0x0063F990|NiInterpolator::TimeHasChanged|1
0x00640640|NiBlendFloatInterpolator::StoreSingleValue|1
0x006406C0|NiBlendFloatInterpolator::BlendValues|1
0x00640B30|NiBlendTransformInterpolator::StoreSingleValue|1
0x00640C10|NiBlendTransformInterpolator::BlendValues|1
0x00641590|NiPointer<NiMorphData>::operator->|3
0x006417B0|NiPoint3::SaveBinary|2
0x006417F0|NiMorphData::GetTarget|1
0x006463E0|D3DXMATRIX::D3DXMATRIX|1
0x00649D00|NiPointer<NiPosData>::operator->|1
0x00649E10|NiPathController::GetLoc|1
0x00649E70|NiFloatKey::GenInterp|1
0x0064AB50|NiTimeController::DontDoUpdate|1
0x0064E2E0|NiQuatTransform::NiQuatTransform|1
0x0064E350|NiPointer<NiTransformData>::operator->|1
0x00652550|NiInterpolator::TimeHasChanged|1
0x006555C0|NiBlendQuaternionInterpolator::StoreSingleValue|1
0x00655B90|NiBlendPoint3Interpolator::StoreSingleValue|1
0x00655C30|NiBlendPoint3Interpolator::BlendValues|1
0x00656110|NiBlendColorInterpolator::StoreSingleValue|1
0x006561C0|NiBlendColorInterpolator::BlendValues|1
0x006566A0|NiBlendBoolInterpolator::StoreSingleValue|1
0x00656710|NiBlendBoolInterpolator::BlendValues|1
0x00656FF0|NiInterpolator::NiInterpolator|3
0x00657240|NiExtraDataController::GetExtraDataPointerFromName|1
0x00657850|NiTextKey::RegisterStreamables|1
0x006579F0|NiFloatController::GetAnim|1
0x00659A30|NiMatrix3::LoadBinary|2
0x00659A90|NiMatrix3::SaveBinary|2
0x00659BE0|NiPoint3::LoadBinary|8
0x00659C60|BSSimpleArray<CoverReservation,1024>::GetSize|1
0x00659D00|NiAVObject::QIgnoreReportHit|1
0x00659E70|NiTListBase<NiTPointerAllocator<unsigned int>,NiPointer<NiProperty> >::IsEmpty|1
0x0065A170|NiAVObject::PushLocalProperties|1
0x0065AA20|NiAVObject::NiAVObject|4
0x0065AAC0|NiProperty::GetViewerStrings|1
0x0065B950|NiAVObject::GetParent|1
0x0065BDD0|NiShaderConstantMapEntry::GetShaderRegister|1
0x0065C480|hkpUnaryAction::hkpUnaryAction|1
0x0065C570|Menu::Menu|1
0x00660940|NiTexture::LinkObject|1
0x00663430|NiStream::GetObjectFromLinkID|21
0x00663460|NiStream::GetNumberOfLinkIDs|11
0x00663630|NiStream::GetFileVersion|1
0x00663D10|NiTLargeArray<NiPointer<NiObject>,NiTNewInterface<NiPointer<NiObject> > >::GetAllocatedSize|1
0x00663EE0|NiTMapBase<NiTPointerAllocator<unsigned int>,NiObject const *,unsigned int>::GetCount|1
0x00664010|NiTLargeArray<NiPointer<NiObject>,NiTNewInterface<NiPointer<NiObject> > >::GetSize|1
0x006641F0|NiFixedString::Exists|1
0x00664250|NiTLargeArray<unsigned int,NiTMallocInterface<unsigned int> >::SetSize|1
0x006642A0|NiShader::GetName|1
0x006643B0|BSValueNode::SetValue|1
0x006644F0|NiStream::RemoveAllObjects|1
0x00664620|NiStream::ResolveLinkID|2
0x00664670|NiStream::ReadMultipleLinkIDs|6
0x006647F0|NiStream::GetFileVersion|1
0x00664CA0|NiTLargeArray<NiPointer<NiObject>,NiTNewInterface<NiPointer<NiObject> > >::GetAt|1
0x00664D80|NiStream::LoadRTTIString|1
0x00664DF0|NiStream::GetVersion|1
0x00664EA0|NiStream::GetFileVersion|1
0x00664FE0|NiTLargeArray<NiPointer<NiObject>,NiTNewInterface<NiPointer<NiObject> > >::GetSize|1
0x00665800|NiStream::GetVersionFromString|1
0x006669F0|NiGeometryData::CreateNormals|2
0x00667360|NiGeometry::GetModelData|1
0x00667410|NiGeometryDataIteratorNiPoint3::NiGeometryDataIteratorNiPoint3|1
0x006694A0|BSCoreMessage::QInstance|1
0x006694E0|BSCoreMessage::QInstance|1
0x00669780|NiPoint3::SaveBinary|15
0x00669800|NiColorA::LoadBinary|1
0x006698A0|NiColorA::SaveBinary|2
0x00669940|NiPlane::NiPlane|3
0x00669970|NiPoint3::NiPoint3|1
0x00669AC0|NiPlane::LoadBinary|1
0x00669E60|NiTArray<NiTexturingProperty::Map *,NiTMallocInterface<NiTexturingProperty::Map *> >::GetAt|1
0x00669ED0|NiTArray<NiTexturingProperty::Map *,NiTMallocInterface<NiTexturingProperty::Map *> >::GetSize|1
0x00669F80|NiTArray<NiTexturingProperty::Map *,NiTMallocInterface<NiTexturingProperty::Map *> >::GetSize|1
0x0066DC00|NiQuatTransform::SetTranslate|1
0x0066E4A0|NiQuaternion::SaveBinary|1
0x0066E550|NiTFixedStringMapBase<DFALL<NiTMapItem<NiFixedString,NiAVObject *> >,NiAVObject *>::KeyToHashIndex|1
0x0066E980|NiTFixedStringMapBase<DFALL<NiTMapItem<NiFixedString,NiAVObject *> >,NiAVObject *>::SetAt|1
0x00670BA0|NiCamera::WorldToCameraMatrix|1
0x00671B70|NiFrustum::NiFrustum|1
0x00671B80|NiFrustum::NiFrustum|1
0x00676540|NiPixelFormat::operator==|3
0x006765C0|NiPixelFormat::operator!=|1
0x00676640|NiFixedString::Exists|1
0x00677920|NiPixelData::GetPixelFormat|1
0x00677940|NiPixelFormat::GetFormat|2
0x00677960|NiPixelFormat::GetFormat|1
0x00677980|NiPixelFormat::GetCompressed|1
0x0067B440|NiExtraData::NiExtraData|6
0x0067D330|NiRTTI::GetName|122
0x0067D550|hkConstraintCinfo::GetViewerStrings|2
0x0067D5E0|NiTArray<char *,NiTMallocInterface<char *> >::Add|1
0x0067EC90|NiRTTI::GetName|1
0x0067EE30|NiBound::NiBound|1
0x0067FDD0|NiBound::Update|1
0x00681A80|BSTaskManager<__int64>::GetPaused|1
0x00681C90|NiSkinPartition::Partition::IsEqual|1
0x00682250|NiObject::GetViewerStrings|1
0x00684810|NiObject::NiObject|1
0x006862D0|NiSkinInstance::NeedClone|1
0x00686BF0|NiPSysModifier::GetSystemPointer|1
0x00686C30|NiTransform::operator!=|3
0x00687040|BSSegmentedTriShape::MergeEnabledSegments|2
0x00688BC0|NiString::NiString|1
0x00689000|NiTimeController::DontDoUpdate|1
0x00689890|NiTArray<NiPointer<NiAVObject>,NiTNewInterface<NiPointer<NiAVObject> > >::GetSize|1
0x00689AB0|NiPropertyState::NiPropertyState|1
0x0068ABA0|NiPoint3::operator-|1
0x0068BD20|NiTextureCodec::NiTextureCodec|1
0x0068D8B0|NiFile::GetFile|1
0x0068F770|NiTFixedStringMapBase<DFALL<NiTMapItem<NiFixedString,NiAVObject *> >,NiAVObject *>::GetCount|1
0x00692660|NiInterpolator::TimeHasChanged|1
0x006926B0|NiBound::operator!=|3
0x00692C40|NiTextureEffect::UpdateProjection|1
0x00696910|NiGeometry::GetPropertyStateP|1
0x006978A0|NiIntegersExtraData::GetViewerStrings|1
0x006991D0|NiRTTI::GetName|1
0x00699980|NiIntegersExtraData::NiIntegersExtraData|1
0x0069A760|NiBSPNode::UpdateWorldPlane|1
0x0069BFD0|NiShaderConstantMapEntry::GetKey|1
0x0069C0A0|NiShaderConstantMapEntry::GetExtra|1
0x0069C0E0|NiShaderConstantMapEntry::GetKey|1
0x0069FFD0|NiShaderLibraryDesc::GetShaderCount|1
0x0069FFF0|NiShaderFactory::GetInstance|2
0x006A0020|NiD3DShaderProgramFactory::ResolveShaderFileName|2
0x006A0250|NiTFixedStringMapBase<DFALL<NiTMapItem<NiFixedString,NiAVObject *> >,NiAVObject *>::RemoveAt|1
0x006A10B0|NiSkinInstance::SetFrameID|1
0x006A1110|NiSkinInstance::GetBoneMatrixRegisters|1
0x006A1190|NiSmallObjectAllocator::Deallocate|1
0x006A1A20|NiFile::GetFile|1
0x006A1A30|NiFixedString::Exists|1
0x006A1AB0|NiGPUProgramCache::ValidateDirectory|2
0x006A1F10|NiBinaryStream::GetLine|1
0x006A27D0|NiFilename::NiFilename|1
0x006A2BA0|NiPath::IsRelative|1
0x006A2CC0|NiFixedString::Exists|1
0x006A2D60|NiMemStream::GetSize|1
0x006A3830|NiStandardAllocator::GetSizeFromAddress|1
0x006A42E0|MemoryManager::GetThreadScrapHeap|1
0x006A4EE0|Setting::Bool|1
0x006A50F0|BSTimer::Init|1
0x006A53F0|ScrapHeap::ScrapHeap|1
0x006A5EC0|ScrapHeapManager::AllocateBuffer|1
0x006A5F30|ScrapHeapManager::FreeBuffer|1
0x006A5FC0|BSReadWriteLock::BSReadWriteLock|1
0x006A6540|BSThread::SetName|1
0x006A8BE0|std::basic_string<char,std::char_traits<char>,std::allocator<char> >::basic_string<char,std::char_traits<char>,std::allocator<char> >|2
0x006A8DD0|AbstractHeap::InitHeap|1
0x006A8EA0|AbstractHeap::AbstractHeap|1
0x006A9E50|BSCriticalSection::BSCriticalSection|1
0x006ADE20|std::basic_string<char,std::char_traits<char>,std::allocator<char> >::basic_string<char,std::char_traits<char>,std::allocator<char> >|1
0x006AE3A0|FutBinaryFileC::FutBinaryFileC|1
0x006AEBE3|std::basic_string<char,std::char_traits<char>,std::allocator<char> >::basic_string<char,std::char_traits<char>,std::allocator<char> >|1
0x006AF7E0|std::basic_string<char,std::char_traits<char>,std::allocator<char> >::~basic_string<char,std::char_traits<char>,std::allocator<char> >|1
0x006AF8A0|std::basic_string<char,std::char_traits<char>,std::allocator<char> >::operator[]|1
0x006AF986|std::basic_string<char,std::char_traits<char>,std::allocator<char> >::_Myptr|1
0x006B0A80|std::basic_string<char,std::char_traits<char>,std::allocator<char> >::basic_string<char,std::char_traits<char>,std::allocator<char> >|1
0x006B0D50|FutBinaryFileC::FutBinaryFileC|1
0x006B0FD0|FutBinaryFileC::FutBinaryFileC|1
0x006B17EA|std::basic_string<char,std::char_traits<char>,std::allocator<char> >::basic_string<char,std::char_traits<char>,std::allocator<char> >|1
0x006B1800|std::basic_string<char,std::char_traits<char>,std::allocator<char> >::basic_string<char,std::char_traits<char>,std::allocator<char> >|1
0x006B23C0|std::basic_string<char,std::char_traits<char>,std::allocator<char> >::operator[]|1
0x006BA0D0|LoadedFile::IncRefCount|1
0x006C5220|std::basic_string<char,std::char_traits<char>,std::allocator<char> >::basic_string<char,std::char_traits<char>,std::allocator<char> >|1
0x006C5430|FutBinaryFileC::close|2
0x006D8930|BSSoundHandle::Play|2
0x006D8DA0|BSSoundHandle::FadeOutAndRelease|1
0x006D9060|BSAudioManager::QInstance|2
0x006E8370|NiTPointerMap<int,BSSoundInfo *>::NiTPointerMap<int,BSSoundInfo *>|1
0x006E91F0|Tile::GetString|1
0x006E9460|BSGameSound::SetFilename|1
0x006E9CF0|BSGameSound::Is3DSound|1
0x006E9D10|BSGameSound::Is2DRadiusSound|1
0x006E9D50|BSGameSound::GetSoundType|1
0x006F22D0|BSAwardsSystemUtility::QInstance|2
0x006F2360|BSAwardsSystemUtility::QInstance|1
0x006F2370|BSAwardsSystemUtility::Destroy|1
0x006F2480|BSAwardsSystemUtility::Idle|1
0x006F2640|StartMenu::SetFlag|1
0x006F26C0|BSDLCSystemUtility::QInstance|2
0x006F2750|BSDLCSystemUtility::QInstance|1
0x006F2760|BSDLCSystemUtility::Destroy|1
0x006F2A60|ArchiveManager::LoadInvalidationFile|1
0x006F2B10|Main::GetControls|1
0x006F2C20|FileFinder::GetFile|1
0x006F2C80|BSDLCSystemUtility::Idle|1
0x006F2C90|BSNetworkSystemUtility::QInstance|2
0x006F2D20|BSNetworkSystemUtility::QInstance|1
0x006F2D30|BSNetworkSystemUtility::Destroy|1
0x006F2DB0|BSNetworkSystemUtility::Idle|1
0x006F2E50|BSDiscBootSystemUtility::QInstance|1
0x006F3470|BSGameDataSystemUtility::QInstance|1
0x006F34F0|BSSystemUtilitiesStrings::QInstance|1
0x006F35E0|BSSaveDataSystemUtility::QInstance|1
0x006F37D0|BSSysInfoSystemUtility::QInstance|1
0x006F3850|BSSysInfoSystemUtility::QInstance|1
0x006F4310|BSGameSound::GetFileName|1
0x006F59E0|StartMenu::IsFlagSet|1
0x006F5FA0|FileFinder::Exist|1
0x006F6540|BSHash::BSHash|1
0x006F9230|BSArchive::BSArchive|1
0x006F92F0|BSFile::BSFile|1
0x006F9410|NiRefObject::NiRefObject|1
0x006FA550|FileFinder::LookForFile|1
0x006FB2A0|ArchiveManager::FindFile|1
0x006FB7A0|ArchiveManager::GetArchiveFileBufferSize|1
0x006FD1B0|NiPointer<Archive>::operator=|1
0x006FD270|BSHash::BSHash|1
0x006FDF20|FileFinder::GetFile|1
0x006FE0B4|ArchiveManager::GetFile|1
0x006FE0D0|BSFile::BSFile|1
0x006FFD10|TESObjectREFR::GetRefPersists|1
0x006FFF50|BSStringT<char>::operator+=|1
0x00700120|NiBinaryStream::Read|1
0x007008A0|NiBinaryStream::Read|1
0x00700900|BSSystemFile::BSSystemFile|1
0x00700D50|BSTaskletManager::RegisterOnStartupCallback|1
0x00700DA0|BSTaskletManager::RegisterOnExitCallback|1
0x007029F0|CSpeedTreeRT::SGeometry::SGeometry|1
0x00702B70|CSpeedTreeRT::SGeometry::SIndexed::SIndexed|2
0x00702C90|CSpeedTreeRT::SGeometry::SLeaf::SLeaf|2
0x00702DC0|CSpeedTreeRT::SGeometry::SBillboard::SBillboard|3
0x00702E20|CSpeedTreeRT::STextures::STextures|1
0x007065BF|CTreeEngine::GetLod|1
0x007067E9|CLightingEngine::SetBranchLightingMethod|1
0x00706999|CLeafGeometry::EnableManualLighting|1
0x00706B4A|CLightingEngine::SetFrondLightingMethod|1
0x00707047|CVec3::operator!=|1
0x0070769A|CLeafGeometry::EnableVertexWeighting|1
0x007076C0|CWindEngine::GetFrequencyTimeShift|1
0x00707AE1|CIndexedGeometry::ComputeWindEffect|1
0x00708610|CSpeedTreeRT::SetError|1
0x00708710|CSpeedTreeRT::GetNumLeafLodLevels|1
0x00708EC0|CVec3::CVec3|1
0x0070FB80|SIdvBranchInfo::SIdvBranchInfo|1
0x00727080|CVec3::CVec3|1
0x0072B940|CTreeEngine::SetNumLeafRockingGroups|1
0x0072E680|SIdvBranchInfo::SetFlexibilityScale|1
0x0072E740|CTreeFileAccess::ParseBranchParameter|2
0x00730800|CWindEngine::GetFrondWindMethod|1
0x00737470|CWindEngine::GetWindStrength|1
0x0073DF00|CTreeFileAccess::ParseToken|1
0x0073E156|SIdvBranchInfo::SetGravity|1
0x0073E36D|CTreeFileAccess::ParseToken|1
0x0073E450|IdvFileError::IdvFileError|1
0x0073E4A0|SIdvBranchInfo::SetFlexibility|1
0x0073E520|CTreeFileAccess::ParseBranchParameter|1
0x0073E5B0|CTreeFileAccess::ParseBranchParameter|1
0x0073E698|CTreeFileAccess::ParseString|1
0x00742C60|D3DX::inflate_trees_fixed|1
0x00743630|SymGen::SymGen|1
0x00743710|PosGen::Build|2
0x00744000|BSArchive::QXBoxCompressedArchive|1
0x00745DB0|ArchiveFile::ArchiveFile|1
0x00755520|BSShaderManager::GetFogProperty|1
0x00755B00|BSShaderManager::RecursiveSetForcedDarkness|2
0x00757E70|DistantLODShaderProperty::DistantLODParam::DistantLODParam|1
0x00758670|NiPointer<BSNodeReferences>::NiPointer<BSNodeReferences>|1
0x0075AF80|NiTPointerList<NiPointer<BSMultiBound> >::NiTPointerList<NiPointer<BSMultiBound> >|1
0x0075D300|NiRefObject::~NiRefObject|1
0x007602D0|NiTListBase<NiTPointerAllocator<unsigned int>,char *>::GetHeadPos|1
0x00760420|NiProperty::NiProperty|1
0x00761170|NiNode::NiNode|1
0x00763090|BSShaderAccumulator::StopGroupingAlphas|1
0x00763120|NiGeometry::GetPropertyStateP|1
0x00763500|BSShaderAccumulator::StartGroupingAlphas|1
0x00763770|NiObjectNET::GetName|1
0x007639E0|BSShaderManager::CreateTangentSpaceSimple|1
0x007650C0|BSShaderProperty::GetFlag|1
0x0076B260|BSPackedAdditionalGeometryData::GetShaderDeclarationIndex|1
0x0076B790|NiAVObject::UpdateProperties|1
0x0076B8D0|NiGeometry::GetColors|1
0x0076D4C0|NiPointer<NiTriBasedGeom>::operator==|1
0x0076D5E0|BSUtilities::GetTextureName|1
0x0076DA10|NiGeometry::GetModelData|1
0x00770700|FileFinder::GetFileTime|2
0x00778A90|NiPointer<NiD3DShaderConstantMap>::operator->|1
0x00778EF0|NiPointer<NiD3DShaderConstantMap>::operator->|1
0x00779050|NiPointer<NiShaderConstantMapEntry>::operator=|1
0x007790D0|NiPointer<NiD3DShaderConstantMap>::operator->|1
0x00779100|NiPointer<NiShaderConstantMapEntry>::operator=|1
0x00779180|NiPointer<NiD3DShaderConstantMap>::operator->|1
0x007791F0|NiPointer<NiD3DShaderConstantMap>::operator->|1
0x00779410|NiPointer<NiD3DShaderConstantMap>::operator->|1
0x007795B0|NiPointer<NiShaderConstantMapEntry>::operator=|1
0x007796F0|NiPointer<NiD3DShaderConstantMap>::operator->|1
0x00779730|NiPointer<NiD3DShaderConstantMap>::operator->|1
0x007798C0|NiPointer<NiD3DShaderConstantMap>::operator->|1
0x007799C0|NiTObjectArray<NiPointer<NiShaderConstantMapEntry> >::NiTObjectArray<NiPointer<NiShaderConstantMapEntry> >|1
0x00779B00|NiPointer<NiD3DShaderConstantMap>::operator==|1
0x0077AD00|NiPointer<NiD3DShaderConstantMap>::operator->|1
0x0077B730|NiPointer<NiShaderConstantMapEntry>::operator=|1
0x0077B930|NiPointer<NiD3DShaderConstantMap>::operator->|1
0x0077BA70|NiPointer<NiD3DShaderConstantMap>::operator->|1
0x0077BE00|NiPointer<NiShaderConstantMapEntry>::operator=|1
